generator_name,seed,dataset_size,train_size,validation_size,test_size,model_name,model_random_state,validation_accuracy,validation_precision_macro,validation_recall_macro,validation_f1_macro,validation_f1_weighted,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_f1_weighted
numpy_pcg64,123456789,34874,24411,5232,5231,RandomForestClassifier,1018,0.9359709480122325,0.8942553269957262,0.8650928031912123,0.879095433611614,0.9352488977689678,0.9334735232269165,0.8960104502764293,0.8524357766120635,0.8729750943573221,0.9323280035681636
numpy_pcg64,123456789,34874,24411,5232,5231,RandomForestClassifier,1019,0.9361620795107034,0.894593876170965,0.864876143073357,0.8791410036704751,0.9354333376381945,0.9348116994838463,0.8988239787540401,0.8559063710430217,0.8761178923665076,0.9336983440048315
numpy_pcg64,123456789,34874,24411,5232,5231,RandomForestClassifier,1020,0.9367354740061162,0.8975121582705262,0.8635681835820415,0.8797682894104327,0.9359117528663432,0.9351940355572548,0.9003508223220181,0.8547091035604194,0.8762025917476678,0.9340261773617916
numpy_pcg64,123456789,34874,24411,5232,5231,RandomForestClassifier,1021,0.9365443425076453,0.8953226065765301,0.8656524748778726,0.8798868054353534,0.9358241143897618,0.9323265150066908,0.8924131375652485,0.8518044857885027,0.871020394048513,0.9312387757363544
numpy_pcg64,123456789,34874,24411,5232,5231,RandomForestClassifier,1022,0.9396024464831805,0.9032911302862888,0.8680431018500632,0.8848855786539046,0.9387821016752714,0.9340470273370293,0.897628673885475,0.8537382313750522,0.8743939146140175,0.9328973511514307
numpy_pcg64,123456789,34874,24411,5232,5231,RandomForestClassifier,1023,0.9361620795107034,0.8972486930564502,0.861629049758954,0.8786216182566505,0.9352764029399765,0.9321353469699866,0.8925658385228835,0.8504931543360824,0.8703686250952826,0.9310048633464834
numpy_pcg64,123456789,34874,24411,5232,5231,RandomForestClassifier,1024,0.9382645259938838,0.9001087653863107,0.8666947720471585,0.8826806701502585,0.9374718010698079,0.935385203593959,0.9010871234807389,0.8544712210261057,0.8763497671183723,0.9342022628830945
numpy_pcg64,123456789,34874,24411,5232,5231,RandomForestClassifier,1025,0.9363532110091743,0.9000121396295445,0.8593749483669216,0.8786144898926768,0.9353460309725625,0.9351940355572548,0.8982293400421207,0.8568737547754953,0.876422031147011,0.9341453455849057
numpy_pcg64,123456789,34874,24411,5232,5231,RandomForestClassifier,1026,0.9361620795107034,0.8941031728649356,0.8654915997169974,0.8792234253131345,0.9354675449457484,0.9342381953737335,0.8971154638961135,0.8543068185817404,0.8745165300086098,0.9331282858406499
numpy_pcg64,123456789,34874,24411,5232,5231,RandomForestClassifier,1027,0.9378822629969419,0.9001716330690375,0.8657486301464417,0.8822026017821853,0.9370521318228753,0.9325176830433951,0.8945861298874007,0.8506328264957972,0.8713416148899874,0.9313360182566484
numpy_pcg64,123456789,34874,24411,5232,5231,RandomForestClassifier,1028,0.9365443425076453,0.8948956675047824,0.8664164803706593,0.8800634690799704,0.9358601204810848,0.935385203593959,0.9006234855926986,0.8557020954827901,0.8768595021048372,0.9342373473010033
numpy_pcg64,123456789,34874,24411,5232,5231,RandomForestClassifier,1029,0.9373088685015291,0.9006248058855718,0.8619631263924331,0.8803406418427748,0.9363680144798853,0.9327088510800994,0.897808787395836,0.8479119532163581,0.871197140235538,0.931365980055812
